min_len_km,min_sup,x_pct,rank,support,support_taxis,length_km,n_cells,subroute
5,2500,0.15485,73,2881,376,5.405,16,8939220f453ffff>8939220f457ffff>8939220f447ffff>8939220f457ffff>8939220f40bffff>8939220f403ffff>8939220f407ffff>8939220f4abffff>8939220f4afffff>8939220f5dbffff>8939220f5c3ffff>8939220f5c7ffff>8939220f513ffff>8939220f517ffff>8939220f5abffff>8939220f533ffff
5,2500,0.15485,74,2869,406,5.768,17,8939220f027ffff>8939220f023ffff>8939220f03bffff>8939220f00fffff>8939220f003ffff>8939220f013ffff>8939220f08bffff>8939220f0d7ffff>8939220f0d3ffff>8939220f46bffff>8939220f6b7ffff>8939220f6b3ffff>8939220f687ffff>8939220f683ffff>8939220f69bffff>8939220a96fffff>8939220a963ffff
5,2500,0.15485,75,2849,223,6.894,20,8939220f12bffff>8939220f167ffff>8939220c69bffff>8939220c683ffff>8939220c693ffff>8939220c697ffff>8939220f12fffff>8939220f127ffff>8939220f123ffff>8939220f137ffff>8939220c4dbffff>8939220c4d3ffff>8939220e26bffff>8939220e27bffff>8939220e24fffff>8939220e247ffff>8939220e243ffff>8939220e257ffff>8939220e253ffff>8939220f527ffff
5,2500,0.15485,76,2845,393,6.554,19,8939220f037ffff>8939220f1cbffff>8939220f1dbffff>8939220f1d3ffff>8939220f56fffff>8939220f567ffff>8939220f52bffff>8939220f523ffff>8939220f537ffff>8939220f533ffff>8939220f5abffff>8939220f517ffff>8939220f513ffff>8939220f58bffff>8939220f583ffff>8939220f593ffff>89392201b2fffff>89392201b23ffff>89392201b37ffff
5,2500,0.15485,77,2837,396,7.311,21,89392201843ffff>8939220184fffff>89392201847ffff>89392201873ffff>8939220180fffff>89392201877ffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff
5,2500,0.15485,78,2836,342,7.288,21,8939220e27bffff>8939220e247ffff>8939220e243ffff>8939220e257ffff>8939220e2cfffff>8939220e21bffff>8939220e2c7ffff>8939220e28bffff>8939220e283ffff>8939220e293ffff>8939220e62fffff>8939220e627ffff>8939220e053ffff>8939220e0cbffff>8939220e0cfffff>8939220e0c7ffff>8939220e0cfffff>8939220e0c3ffff>8939220e0cbffff>8939220e0dbffff>8939220e637ffff
5,2500,0.15485,79,2829,403,9.107,26,8939220f533ffff>8939220f5abffff>8939220f517ffff>8939220f513ffff>8939220f58bffff>8939220f583ffff>8939220f593ffff>89392201b2fffff>89392201b23ffff>89392201b37ffff>89392201b33ffff>89392201bafffff>89392201ba7ffff>89392201bb7ffff>8939220196bffff>8939220197bffff>89392201973ffff>8939220190fffff>89392201903ffff>89392201907ffff>89392201917ffff>893922019bbffff>893922019b3ffff>89392200a4bffff>89392200a4fffff>89392200a43ffff
5,2500,0.15485,80,2829,360,5.405,16,8939220f44fffff>8939220f47bffff>8939220f447ffff>8939220f457ffff>8939220f40bffff>8939220f403ffff>8939220f407ffff>8939220f4abffff>8939220f4afffff>8939220f5dbffff>8939220f5c3ffff>8939220f5c7ffff>8939220f513ffff>8939220f517ffff>8939220f5abffff>8939220f533ffff
5,2500,0.15485,81,2827,323,6.144,18,8939220a973ffff>8939220a963ffff>8939220a96fffff>8939220f69bffff>8939220f683ffff>8939220f687ffff>8939220f6b3ffff>8939220f6b7ffff>8939220f46bffff>8939220f0d3ffff>8939220f0d7ffff>8939220f08bffff>8939220f013ffff>8939220f003ffff>8939220f00fffff>8939220f03bffff>8939220f077ffff>8939220f02bffff
5,2500,0.15485,82,2825,390,8.377,24,8939220f1cbffff>8939220f1dbffff>8939220f1d3ffff>8939220f56fffff>8939220f567ffff>8939220f52bffff>8939220f523ffff>8939220f537ffff>8939220f533ffff>8939220f5abffff>8939220f517ffff>8939220f513ffff>8939220f58bffff>8939220f583ffff>8939220f593ffff>89392201b2fffff>89392201b23ffff>89392201b37ffff>89392201b33ffff>89392201bafffff>89392201ba7ffff>89392201bb7ffff>8939220196bffff>8939220197bffff
5,2500,0.15485,83,2824,399,8.736,25,8939220f523ffff>8939220f537ffff>8939220f533ffff>8939220f5abffff>8939220f517ffff>8939220f513ffff>8939220f58bffff>8939220f583ffff>8939220f593ffff>89392201b2fffff>89392201b23ffff>89392201b37ffff>89392201b33ffff>89392201bafffff>89392201ba7ffff>89392201bb7ffff>8939220196bffff>8939220197bffff>89392201973ffff>8939220190fffff>89392201903ffff>89392201907ffff>89392201917ffff>893922019bbffff>893922019b3ffff
5,2500,0.15485,84,2822,385,5.037,15,8939220f407ffff>8939220f4abffff>8939220f4afffff>8939220f5dbffff>8939220f5c3ffff>8939220f5c7ffff>8939220f513ffff>8939220f517ffff>8939220f5abffff>8939220f533ffff>8939220f537ffff>8939220f523ffff>8939220f527ffff>8939220e253ffff>8939220e243ffff
5,2500,0.15485,85,2820,359,6.463,19,8939220e247ffff>8939220e243ffff>8939220e257ffff>8939220e253ffff>8939220f527ffff>8939220f523ffff>8939220f537ffff>8939220f533ffff>8939220f5abffff>8939220f517ffff>8939220f513ffff>8939220f5c7ffff>8939220f5c3ffff>8939220f5dbffff>8939220f4afffff>8939220f4abffff>8939220f407ffff>8939220f403ffff>8939220f41bffff
5,2500,0.15485,86,2817,218,5.466,16,8939220f12bffff>8939220f167ffff>8939220c69bffff>8939220c683ffff>8939220c697ffff>8939220f12fffff>8939220f127ffff>8939220f123ffff>8939220f137ffff>8939220c4dbffff>8939220c4d3ffff>8939220e26bffff>8939220e27bffff>8939220e247ffff>8939220e243ffff>8939220e257ffff
5,2500,0.15485,87,2815,406,5.11,15,8939220f0c7ffff>8939220f0d7ffff>8939220f0c3ffff>8939220f0dbffff>8939220f6afffff>8939220f6a7ffff>8939220f0dbffff>8939220f637ffff>8939220f627ffff>8939220f62fffff>8939220f297ffff>8939220f283ffff>8939220f28fffff>8939220f213ffff>8939220f21bffff
5,2500,0.15485,88,2811,375,6.13,18,8939220e27bffff>8939220e247ffff>8939220e243ffff>8939220e257ffff>8939220e253ffff>8939220f527ffff>8939220f523ffff>8939220f533ffff>8939220f5abffff>8939220f517ffff>8939220f513ffff>8939220f5c7ffff>8939220f5c3ffff>8939220f5dbffff>8939220f4afffff>8939220f4abffff>8939220f407ffff>8939220f417ffff
5,2500,0.15485,89,2811,356,5.497,16,8939220f447ffff>8939220f47bffff>8939220f6b7ffff>8939220f6a7ffff>8939220f0dbffff>8939220f637ffff>8939220f627ffff>8939220f623ffff>8939220f637ffff>8939220f627ffff>8939220f05bffff>8939220f04bffff>8939220f2b3ffff>8939220f2a3ffff>8939220f2abffff>8939220f233ffff
5,2500,0.15485,90,2811,320,5.475,16,8939220f00fffff>8939220f003ffff>8939220f013ffff>8939220f08bffff>8939220f0c7ffff>8939220f0d7ffff>8939220f0c3ffff>8939220f0d3ffff>8939220f6a7ffff>8939220f6b7ffff>8939220f47bffff>8939220f447ffff>8939220f457ffff>8939220f40bffff>8939220f403ffff>8939220f407ffff
5,2500,0.15485,91,2810,365,5.072,15,8939220c693ffff>8939220c683ffff>8939220c69bffff>8939220c68bffff>8939220c6c7ffff>8939220c6cfffff>8939220c653ffff>8939220c6cbffff>8939220f327ffff>8939220f323ffff>8939220f32bffff>8939220f377ffff>8939220f373ffff>8939220f347ffff>8939220f343ffff
5,2500,0.15485,92,2801,316,9.466,27,8939220e253ffff>8939220e257ffff>8939220e2cfffff>8939220e21bffff>8939220e2c7ffff>8939220e28bffff>8939220e283ffff>8939220e293ffff>8939220e62fffff>8939220e627ffff>8939220e053ffff>8939220e0cbffff>8939220e0cfffff>8939220e0c7ffff>8939220e0cfffff>8939220e0c3ffff>8939220e0cbffff>8939220e0dbffff>8939220e637ffff>8939220e6afffff>8939220e6a3ffff>8939220e6bbffff>8939220e687ffff>8939220e683ffff>8939220e693ffff>89392201967ffff>89392201977ffff
5,2500,0.15485,93,2801,394,6.9,20,8939220f407ffff>8939220f4abffff>8939220f4afffff>8939220f5dbffff>8939220f5c3ffff>8939220f5c7ffff>8939220f58bffff>8939220f583ffff>8939220f593ffff>89392201b2fffff>89392201b23ffff>89392201b37ffff>89392201b33ffff>89392201bafffff>89392201ba7ffff>89392201bb7ffff>8939220196bffff>8939220197bffff>89392201973ffff>8939220190fffff
5,2500,0.15485,94,2796,356,7.233,21,8939220e247ffff>8939220e243ffff>8939220e257ffff>8939220e253ffff>8939220f527ffff>8939220f523ffff>8939220f533ffff>8939220f5abffff>8939220f517ffff>8939220f513ffff>8939220f5c7ffff>8939220f5c3ffff>8939220f5dbffff>8939220f4afffff>8939220f4abffff>8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff
5,2500,0.15485,95,2796,368,5.489,16,8939220f00fffff>8939220f003ffff>8939220f013ffff>8939220f08fffff>8939220f083ffff>8939220f097ffff>8939220f55bffff>8939220f427ffff>8939220f423ffff>8939220f43bffff>8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff
5,2500,0.15485,96,2782,421,5.863,17,8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff>89392201a3bffff>89392201a07ffff>89392201a17ffff>89392201a8fffff>89392201a8bffff>89392201a9bffff>89392201e67ffff>89392201e77ffff>89392201e0fffff>89392201e73ffff>89392201e47ffff
5,2500,0.15485,97,2778,351,5.448,16,8939220f02fffff>8939220f023ffff>8939220f027ffff>8939220f037ffff>8939220f1cbffff>8939220f1dbffff>8939220f1d3ffff>8939220f56fffff>8939220f567ffff>8939220f52bffff>8939220f523ffff>8939220f537ffff>8939220f533ffff>8939220f5abffff>8939220f517ffff>8939220f513ffff
5,2500,0.15485,98,2774,250,7.24,21,8939220c697ffff>8939220f12fffff>8939220f127ffff>8939220f123ffff>8939220f137ffff>8939220c4dbffff>8939220c4d3ffff>8939220e26bffff>8939220e27bffff>8939220e24fffff>8939220e247ffff>8939220e243ffff>8939220e257ffff>8939220e253ffff>8939220f527ffff>8939220f523ffff>8939220f537ffff>8939220f533ffff>8939220f5abffff>8939220f517ffff>8939220f513ffff
5,2500,0.15485,99,2766,421,5.516,16,8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff>89392201a3bffff>89392201a07ffff>89392201a17ffff>89392201a8fffff>89392201a83ffff>89392201a8bffff>89392201a9bffff>89392201e67ffff>89392201e77ffff>89392201e0fffff
5,2500,0.15485,100,2764,404,5.118,15,8939220f55bffff>8939220f427ffff>8939220f423ffff>8939220f43bffff>8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff>89392201a3bffff>89392201a07ffff>89392201a17ffff>89392201a8fffff>89392201a8bffff
10,500,0.03097,1,977,306,12.062,34,8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff>89392201a3bffff>89392201a07ffff>89392201a17ffff>89392201a8fffff>89392201a87ffff>8939220184bffff>8939220184fffff>89392201843ffff>89392201847ffff>89392201873ffff>8939220180fffff>8939220183bffff>8939220182bffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff
10,500,0.03097,2,952,159,10.934,31,8939220f167ffff>8939220c69bffff>8939220c683ffff>8939220c697ffff>8939220f12fffff>8939220f127ffff>8939220f123ffff>8939220f137ffff>8939220c4dbffff>8939220c4d3ffff>8939220e26bffff>8939220e27bffff>8939220e247ffff>8939220e243ffff>8939220e257ffff>8939220e2cfffff>8939220e21bffff>8939220e2c7ffff>8939220e28bffff>8939220e283ffff>8939220e293ffff>8939220e62fffff>8939220e627ffff>8939220e053ffff>8939220e0cbffff>8939220e0cfffff>8939220e0c7ffff>8939220e0cfffff>8939220e0c3ffff>8939220e0cbffff>8939220e0dbffff
10,500,0.03097,3,943,156,11.27,32,8939220f397ffff>8939220f15bffff>8939220f027ffff>8939220f023ffff>8939220f027ffff>8939220f037ffff>8939220f1cbffff>8939220f1dbffff>8939220f1d3ffff>8939220f56fffff>8939220f567ffff>8939220f52bffff>8939220f523ffff>8939220f527ffff>8939220e253ffff>8939220e257ffff>8939220e2cfffff>8939220e21bffff>8939220e2c7ffff>8939220e28bffff>8939220e283ffff>8939220e293ffff>8939220e62fffff>8939220e627ffff>8939220e053ffff>8939220e0cbffff>8939220e0cfffff>8939220e0c7ffff>8939220e0cfffff>8939220e0c3ffff>8939220e0cbffff>8939220e0dbffff
10,500,0.03097,4,939,281,12.067,34,8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff>89392201a3bffff>89392201a07ffff>89392201a17ffff>89392201a8fffff>89392201a87ffff>8939220184bffff>8939220184fffff>89392201843ffff>89392201847ffff>89392201873ffff>8939220180fffff>89392201877ffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff>8939220037bffff
10,500,0.03097,5,925,297,12.07,34,8939220f43bffff>8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff>89392201a3bffff>89392201a07ffff>89392201a17ffff>89392201a8fffff>89392201a87ffff>8939220184bffff>8939220184fffff>89392201847ffff>89392201873ffff>8939220180fffff>8939220183bffff>8939220182bffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff
10,500,0.03097,6,922,303,12.078,34,8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff>89392201a3bffff>89392201a07ffff>89392201a17ffff>89392201a8fffff>89392201a87ffff>8939220184bffff>8939220184fffff>89392201843ffff>8939220184fffff>89392201847ffff>89392201873ffff>8939220180fffff>89392201877ffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff
10,500,0.03097,7,898,276,12.07,34,8939220f43bffff>8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff>89392201a3bffff>89392201a07ffff>89392201a17ffff>89392201a8fffff>89392201a87ffff>8939220184bffff>8939220184fffff>89392201843ffff>89392201847ffff>89392201873ffff>8939220180fffff>89392201877ffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff
10,500,0.03097,8,875,277,10.899,31,8939220f023ffff>8939220f027ffff>8939220f037ffff>8939220f1cbffff>8939220f1dbffff>8939220f1d3ffff>8939220f56fffff>8939220f567ffff>8939220f52bffff>8939220f523ffff>8939220f537ffff>8939220f533ffff>8939220f5abffff>8939220f517ffff>8939220f513ffff>8939220f5c7ffff>8939220f5c3ffff>8939220f5dbffff>8939220f4afffff>8939220f4abffff>8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff>89392201a3bffff>89392201a07ffff>89392201a17ffff>89392201a8fffff>89392201a8bffff
10,500,0.03097,9,874,241,12.43,35,8939220f40bffff>8939220f403ffff>8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff>89392201a3bffff>89392201a07ffff>89392201a17ffff>89392201a8fffff>89392201a87ffff>8939220184bffff>8939220184fffff>89392201847ffff>89392201873ffff>8939220180fffff>89392201877ffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff>8939220037bffff
10,500,0.03097,10,872,299,12.078,34,8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff>89392201a3bffff>89392201a07ffff>89392201a17ffff>89392201a8fffff>89392201a87ffff>8939220184bffff>89392201843ffff>8939220184fffff>89392201847ffff>89392201873ffff>8939220180fffff>8939220183bffff>8939220182bffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff
10,500,0.03097,11,836,241,10.13,29,8939220f40bffff>8939220f403ffff>8939220f407ffff>8939220f4abffff>8939220f4afffff>8939220f5dbffff>8939220f5c3ffff>8939220f5c7ffff>8939220f513ffff>8939220f517ffff>8939220f5abffff>8939220f533ffff>8939220f523ffff>8939220f527ffff>8939220e253ffff>8939220e243ffff>8939220e247ffff>8939220e24fffff>8939220e27bffff>8939220e26bffff>8939220c4d3ffff>8939220c4dbffff>8939220f137ffff>8939220f123ffff>8939220f12fffff>8939220f12bffff>8939220c693ffff>8939220f167ffff>8939220f12bffff
10,500,0.03097,12,812,242,11.253,32,8939220e637ffff>8939220e0dbffff>8939220e6afffff>8939220e6a3ffff>8939220e6bbffff>8939220e687ffff>8939220e683ffff>8939220e69bffff>8939220e693ffff>89392201967ffff>89392201977ffff>8939220190fffff>8939220190bffff>89392201957ffff>89392201953ffff>89392201827ffff>89392201823ffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff
10,500,0.03097,13,799,166,15.277,43,8939220e213ffff>8939220e28bffff>8939220e283ffff>8939220e293ffff>8939220e62fffff>8939220e627ffff>8939220e053ffff>8939220e0cbffff>8939220e0cfffff>8939220e0c7ffff>8939220e0cfffff>8939220e0c3ffff>8939220e0cbffff>8939220e0dbffff>8939220e6afffff>8939220e6a3ffff>8939220e6bbffff>8939220e687ffff>8939220e683ffff>8939220e693ffff>89392201967ffff>89392201977ffff>8939220190fffff>8939220190bffff>89392201957ffff>89392201953ffff>89392201827ffff>89392201823ffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff
10,500,0.03097,14,772,168,10.876,31,8939220c697ffff>8939220f12fffff>8939220f127ffff>8939220f123ffff>8939220f137ffff>8939220c4dbffff>8939220c4d3ffff>8939220e26bffff>8939220e27bffff>8939220e24fffff>8939220e247ffff>8939220e243ffff>8939220e257ffff>8939220e253ffff>8939220f527ffff>8939220f523ffff>8939220f533ffff>8939220f5abffff>8939220f517ffff>8939220f513ffff>8939220f5c7ffff>8939220f5c3ffff>8939220f5dbffff>8939220f4afffff>8939220f4abffff>8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff
10,500,0.03097,15,738,222,11.253,32,8939220e0dbffff>8939220e6afffff>8939220e6a3ffff>8939220e6bbffff>8939220e687ffff>8939220e683ffff>8939220e69bffff>8939220e693ffff>89392201967ffff>89392201977ffff>8939220190fffff>8939220190bffff>89392201957ffff>89392201953ffff>89392201827ffff>89392201823ffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff>8939220037bffff
10,500,0.03097,16,734,170,10.896,31,8939220e6afffff>8939220e6a3ffff>8939220e6bbffff>8939220e687ffff>8939220e683ffff>8939220e693ffff>89392201967ffff>89392201977ffff>89392201973ffff>8939220190fffff>8939220190bffff>89392201957ffff>89392201953ffff>89392201827ffff>89392201823ffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff>8939220037bffff
10,500,0.03097,17,731,265,11.702,33,8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff>89392201a3bffff>89392201a07ffff>89392201a17ffff>89392201a8fffff>89392201a87ffff>8939220184bffff>89392201843ffff>89392201847ffff>89392201873ffff>8939220180fffff>8939220183bffff>8939220182bffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff
10,500,0.03097,18,722,138,11.217,32,8939220f167ffff>8939220f12bffff>8939220f167ffff>8939220c69bffff>8939220c683ffff>8939220c693ffff>8939220c697ffff>8939220f12fffff>8939220f127ffff>8939220f123ffff>8939220f137ffff>8939220c4dbffff>8939220c4d3ffff>8939220e26bffff>8939220e27bffff>8939220e24fffff>8939220e247ffff>8939220e243ffff>8939220e257ffff>8939220e253ffff>8939220f527ffff>8939220f523ffff>8939220f533ffff>8939220f5abffff>8939220f517ffff>8939220f513ffff>8939220f5c7ffff>8939220f5c3ffff>8939220f5dbffff>8939220f4afffff>8939220f4abffff>8939220f407ffff
10,500,0.03097,19,717,269,11.914,34,8939220f407ffff>8939220f4abffff>8939220f4afffff>8939220f5dbffff>8939220f5c3ffff>8939220f5c7ffff>8939220f513ffff>8939220f517ffff>8939220f5abffff>8939220f533ffff>8939220f523ffff>8939220f527ffff>8939220e253ffff>8939220e257ffff>8939220e2cfffff>8939220e21bffff>8939220e2c7ffff>8939220e28bffff>8939220e283ffff>8939220e293ffff>8939220e62fffff>8939220e627ffff>8939220e053ffff>8939220e0cfffff>8939220e01bffff>8939220e003ffff>8939220e007ffff>8939220e03bffff>8939220e033ffff>8939220e037ffff>8939220e1cbffff>8939220e1cfffff>8939220e157ffff>8939220e10bffff
10,500,0.03097,20,706,236,17.821,50,8939220e27bffff>8939220e247ffff>8939220e243ffff>8939220e257ffff>8939220e2cfffff>8939220e21bffff>8939220e2c7ffff>8939220e28bffff>8939220e283ffff>8939220e293ffff>8939220e62fffff>8939220e627ffff>8939220e053ffff>8939220e0cbffff>8939220e0cfffff>8939220e0c7ffff>8939220e0cfffff>8939220e0c3ffff>8939220e0cbffff>8939220e0dbffff>8939220e6afffff>8939220e6a3ffff>8939220e6bbffff>8939220e687ffff>8939220e683ffff>8939220e693ffff>89392201967ffff>89392201977ffff>8939220190fffff>8939220190bffff>89392201957ffff>89392201953ffff>89392201827ffff>89392201823ffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff>8939220037bffff
10,500,0.03097,21,697,257,12.792,36,8939220f55bffff>8939220f427ffff>8939220f423ffff>8939220f43bffff>8939220f407ffff>8939220f417ffff>8939220f48fffff>8939220f483ffff>8939220f493ffff>89392201a2bffff>89392201a3bffff>89392201a07ffff>89392201a17ffff>89392201a8fffff>89392201a87ffff>8939220184bffff>8939220184fffff>89392201847ffff>89392201873ffff>8939220180fffff>89392201877ffff>8939220183bffff>89392201833ffff>893922018abffff>893922018a3ffff>893922018b3ffff>89392201d4bffff>89392201d43ffff>89392201d5bffff>89392201d53ffff>89392201dcbffff>89392201ddbffff>89392201ca7ffff>8939220036bffff>89392200363ffff>89392200373ffff
